label	description 
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Per Second Lockout?
Hi, my little test app went awry this evening and sent a blast of requests.  How long does the 503 lockout last?Thanks (and sorry!)- J"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Per Second Lockout?
Until you stop being naughty 
I think it's until your average request #'s falls to 1 per second
so if you make 50 requests in 1 second, you wait for 50 seconds.
At least i think thats what happens"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Alexa search tested in real live!
hi,

i was playing with the alexa api for some time now.
i set up a search demo using REST via php5 at:
http://www.ajondo.com/search/

here is what i expirenced so far:

1. alexa results are pretty slow
my script needs to connect to alexa at least 2 times for one search because alexa is not giving back any results. this is really sad, because 6 out of 10 querys will get no result! Maybe u can change that.

2. alexa results are not good sometimes
simetimes all the results alexa gives back are results from other search engines like teoma. if you search again you sometimes get pretty good results all of a sudden.

3. not more then 10 results
i cant get ""count=20"" to work. i allways get back 10 results.

4. AlexaWebInfoService
AlexaWebInfoService ""ResponseGroup=Related"" seems to be broken. links will have a space between ""http:// <A HREF=""http://www.foo.de"""" TARGET=""_blank"">www.foo.de"""
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Alexa search tested in real live!
<FONT color=red>1. alexa results are pretty slow my script needs to connect to alexa at least 2 times for one search because alexa is not giving back any results. this is really sad, because 6 out of 10 querys will get no result! Maybe u can change that. </FONT>
<FONT color=red>2. alexa results are not good sometimes simetimes all the results alexa gives back are results from other search engines like teoma. if you search again you sometimes get pretty good results all of a sudden.</FONT>
Sounds like Alexa is a meta search engine, forwarding it's search queries to real search engines. This way it takes some time to get the results. The second time it goes much faster, because the result will already be in it's cache."
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Alexa search tested in real live!
dont get me wrong:
i dont mean the results are like in teoma. 
i mean u get results linking to results from other search engines (www.[search-engine].com/search?q=keyword).

i really dont think alexa is a meta search engine...
wouldnt make any sense, because alexa has its own big database.

ozorg"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Alexa search tested in real live!
Hi Ozorg,
Thank you for digging in, using the services and providing feedback. We still have lots of work to do.
The Alexa Search has the most work left to do. It is slow, it provides unusual results, and it is experiencing timeout problems. All of these problems can and will be resolved with time. Regarding the count, be sure to capitalize the ""C"" in Count.
And, yes, we are not a meta engine. The search is based on our crawl index, which can sometimes include crawls of other search engine pages. I'll look into your other issue with the URL Info Related response group. Sounds like a bug.
Thanks!"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Alexa search tested in real live!
Hi Ozorg,
Thanks for the link and for the feedback. I do have some questions:
<BLOCKQUOTE dir=ltr style=""MARGIN-RIGHT: 0px"">
<FONT color=maroon>1. alexa results are pretty slow my script needs to connect to alexa at least 2 times for one search because alexa is not giving back any results. this is really sad, because 6 out of 10 querys will get no result! Maybe u can change that.</FONT> </BLOCKQUOTE>
Are you saying that you need to do the same search two times in a row in order to get good results? 
<BLOCKQUOTE dir=ltr style=""MARGIN-RIGHT: 0px"">
<FONT color=maroon>2. alexa results are not good sometimes simetimes all the results alexa gives back are results from other search engines like teoma. if you search again you sometimes get pretty good results all of a sudden. </FONT></BLOCKQUOTE>
This sounds like the same problem as #1. As far as I know, Alexa does not aggregate results from other search engines. 
<BLOCKQUOTE dir=ltr style=""MARGIN-RIGHT: 0px"">
<FONT color=maroon>3. not more then 10 results i cant get ""count=20"" to work. i allways get back 10 results.</FONT> </BLOCKQUOTE>
This appears to work from here. Can you post more ifo?
<BLOCKQUOTE dir=ltr style=""MARGIN-RIGHT: 0px"">
<FONT color=maroon>4. AlexaWebInfoService AlexaWebInfoService ""ResponseGroup=Related"" seems to be broken. links will have a space between ""http:// </FONT><FONT color=maroon>www.foo.de""</FONT>"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Alexa search tested in real live!
Hi Jeff,

>> Are you saying that you need to do the same search two times in a row in order to get good results?

No - its not about the result quality. its about the timeout problems. basicly i just ask for results till i get some. but i reduced max tries to 2 in my script...

>> i cant get ""count=20"" to work. i allways get back 10 results.

Sorry - that was my error. i forgot that ""Count"" needs a capital C ...

>> 4. AlexaWebInfoService 
>> That is a bug; I will file a ticket!

maybe u can check if ""ResponseGroup=Related"" really brings back availeble dmoz categorys too. seems not to work anymore. 

besides of all these beta ""bugs"", i really think its very great to get alexa tools for testing. anyway i hope if the product is finished prices will be affordable even to smaler projects 

regards
ozorg"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Alexa search tested in real live!
uups, my fault:
capital ""C"" was the problem. 

thanks
ozorg"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Request:AWS Management Service
I just discover the AWS Management Service ! This is great... But I was wondering if in the future there could be a way to 'authenticate' such query.
Right now any Associates can query the service by providing somebody else SubscriptionID. 
I consider that the information returned is 'kind of' confidential, and should be only available to each associate only. Can you consider in the future a way to authenticate the associate ? I am thinking right now by adding a 'Authorization' header in the REST requests... not sure for SOAP since I am not using it.

My 2 cents !! Other than that this is really a great feature !"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Zombie Queues
I'm using the messaging service via the REST interface

I seem to have several; queues which are empty but which cannot be deleted.

Here is an example:

http://webservices.amazon.com/onca/xml?Service=AWSSimpleQueueService&SubscriptionId=[removed]&Operation=Read&QueueId=&ltAccess Key Removed>&ReadCount=25

produces
<?xml version=""1.0"" encoding=""UTF-8""?>
<ReadResponse xmlns=""http://webservices.amazon.com/AWSSimpleQueueService/2004-10-14"">
    <OperationRequest>
        <HTTPHeaders>
            <Header Name=""UserAgent"" Value=""Java/1.4.2""/>
        </HTTPHeaders>
        <RequestId>&ltAccess Key Removed></RequestId>
        <Arguments>
            <Argument Name=""Service"" Value=""AWSSimpleQueueService""/>
            <Argument Name=""SubscriptionId"" Value=""[removed]""/>
            <Argument Name=""QueueId"" Value=""&ltAccess Key Removed>""/>
            <Argument Name=""Operation"" Value=""Read""/>
            <Argument Name=""ReadCount"" Value=""25""/>
        </Arguments>
    </OperationRequest>
    <ReadResult>
        <Request>
            <IsValid>True</IsValid>
            <ReadRequest>
                <QueueId>&ltAccess Key Removed></QueueId>
                <ReadCount>25</ReadCount>
            </ReadRequest>
        </Request>
        <SimpleQueueServiceError>
            <ErrorCode>AWS.SimpleQueueService.NoData</ErrorCode>
            <ReasonText>Success, but no data was found in the queue.</ReasonText>
        </SimpleQueueServiceError>
    </ReadResult>
</ReadResponse>

so there are no messages in the queue

http://webservices.amazon.com/onca/xml?Service=AWSSimpleQueueService&SubscriptionId=[removed]&Operation=DeleteQueue&QueueId=&ltAccess Key Removed>

produces

<?xml version=""1.0"" encoding=""UTF-8""?>
<DeleteQueueResponse xmlns=""http://webservices.amazon.com/AWSSimpleQueueService/2004-10-14"">
    <OperationRequest>
        <HTTPHeaders>
            <Header Name=""UserAgent"" Value=""Java/1.4.2""/>
        </HTTPHeaders>
        <RequestId>&ltAccess Key Removed></RequestId>
        <Arguments>
            <Argument Name=""Service"" Value=""AWSSimpleQueueService""/>
            <Argument Name=""SubscriptionId"" Value=""[removed]""/>
            <Argument Name=""QueueId"" Value=""&ltAccess Key Removed>""/>
            <Argument Name=""Operation"" Value=""DeleteQueue""/>
        </Arguments>
    </OperationRequest>
    <DeleteQueueResult>
        <Request>
            <IsValid>True</IsValid>
            <DeleteQueueRequest>
                <QueueId>&ltAccess Key Removed></QueueId>
            </DeleteQueueRequest>
        </Request>
        <SimpleQueueServiceError>
            <ErrorCode>AWS.SimpleQueueService.NonEmptyQueue</ErrorCode>
            <ReasonText>Queue can't be deleted because it still has entries that need to be dequeued first.</ReasonText>
        </SimpleQueueServiceError>
    </DeleteQueueResult>
</DeleteQueueResponse>

This is not a one off, I have four queues which exhibit this behaviour.

I have left the queues for several hours before trying to delete them and the problem persists.

John wilson"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Zombie Queues
We are looking at this issue -- thanks for bringing it to our attention.  We'll get back to you when we have a solution figured out.Duane at Amazon"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Deleteing a queue fails
If I empty a queue immediately  after dequeing all the messages in it I get a failure saying that the queue is not empty. If I sleep for a bit and delete the queue then it works.

I'm guessing that I need to wait for at least ReadLockTimeoutSeconds after dequing the last message before I can delete it. Is that so or is there another magic number?

I can't find any reference to this in the documentation. Would it be possible to add something to cover this issue to the documentation?

If I do need to wait ReadLockTimeoutSeconds I would really like an API to retrieve this for a single queue. I know that ListMyQueues will give me this for all queues but I may have thousands of queues so that call would be expensive to make.

       John Wilson"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Deleteing a queue fails
The ""magic number"" you need to wait between dequeuing the last entry and deleting the queue is 60 seconds. It's unrelated to the read-lock timeout, but rather it represents the time it takes for the change to propagate through our system.

You are right -- this quirk should definitely be documented."
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Deleteing a queue fails
Thanks John, the code seems to be performing reliably with a 60 second sleep 

        John Wilson"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Control characters in messages
The REST interface to the Amazon Simple Queue Service lets you include arbitrary control characters in the message when using the enqueue operation. This causes a couple of problems

1/ if you include the NULL character (value 0) then the message is truncated at that point (there's C code behind this interface isn't there?)

2/ Other control characters are accepted OK. However when the message is read the response is not well formed XML

Point 2 is the killer. An XML document may not contain control characters other than CR, NL and HT. You can't include control characters by using &x01 or by any other trick. That just can't be in the document at all.

The result of this is that the system allows you to post messages which cannot be retrieved by software which uses XML compliant components (i.e. a normal XML parser). This is a really big problem which you have to fix ASAP.

The REST layer needs to check for control characters and reject messages containing them.

Note this is (or should be) a REST only problem. The SOAP interface is XML so your SOAP implementation will (or should) reject a SOAP document which contains illegal control characters as the XML will be non well formed.

John Wilson"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Control characters in messages
There is another, related, problem....

As far as I can see the REST layer is assuming that the URL is UTF-8 encoded Unicode (this is fine and corresponds to the W3C and IETF views on encoding URIs as I understand them)

Unfortunately it does not check that the UTF-8 encoding is correct. If you supply a message which has bad UTF-8 encoding it is placed in the queue and this causes the XML produced as a result of the read operation to be corrupt (i.e. it contains the bad UTF-8 encoding)

John Wilson"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Control characters in messages
John,
I just wanted to post a reply to let you know that we've noted these issues and are researching implications and potential resolution.
Thanks for posting.  And thank you in general for your great feedback!
-DaveQueue PM"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Apparel XSLT & Amazon.com Slow Sluggish
<FONT face=""Times New Roman,Times,Serif"" size=3>Apparel XSLT and Amazon.com are Slow and Sluggish</FONT>
Not all the time, but at peak hours ( the 3 to 5 PM of EST )
I am in Colombia, South America.
This morning of October 9, Tuesday, I saw slowness.
the Amazon.com is also slow and sluggish, a turtle.
I saw 2 or three errrors in Datafeed in the morning ( Apparel XSLT )
Continental USA Associates also complain of 
amazon site loding problem
http://forums.prosperotechnologies.com/n/mb/message.asp?webtag=am-associhelp&msg=9894.1&ctx=0
The previous days Amazon XSLT for Apparel was a Nirvana.
Total perfection at the speed of light.
Now at peek hours of the beginning EST evening, things are too slow.
Now even Amazon.com is slow as a Turtle.
<FONT face=""Comic Sans MS,Sans-Serif"" size=2>Vicente</FONT>"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Apparel XSLT & Amazon.com Slow Sluggish
<FONT face=""Times New Roman,Times,Serif"" size=3>There is a total collapse of </FONT>
<FONT face=""Times New Roman,Times,Serif"" size=3>XSLT 3.0 and XSLT 4.0 </FONT>
<FONT face=""Times New Roman,Times,Serif"" size=3>100% Failure</FONT>
<FONT face=""Times New Roman,Times,Serif"" size=3>here in Colombia South America</FONT>
<FONT face=""Times New Roman,Times,Serif"" size=3>It is Wednesday, November 10, 2004</FONT>
<FONT face=""Times New Roman,Times,Serif"" size=3>Hour : 7 to 8 AM .... Eastern Standard Time</FONT>
<FONT face=""Times New Roman,Times,Serif"" size=3>Vicente</FONT>"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Apparel XSLT & Amazon.com Slow Sluggish
<FONT face=""Times New Roman,Times,Serif"" size=3>Total Collapse of XSLT 3.0 and XSLT 4.0</FONT>
<FONT face=""Times New Roman,Times,Serif"" size=3>On Friday Morning, November 12 of 2004</FONT>
<FONT face=""Times New Roman,Times,Serif"" size=3>Hours : 7 to 8 AM of Eastern Standard Time</FONT>
<FONT face=""Times New Roman,Times,Serif"" size=3>How Sad !!</FONT>
<FONT face=""Times New Roman,Times,Serif"" size=3>Total Collapse Right Now !!</FONT>
<FONT face=""Times New Roman,Times,Serif"" size=3>Also, I have this problem :</FONT>
<FONT face=""Times New Roman,Times,Serif"" size=3>My Associates Central doesn't show Tiers, even if I have registered several times for that.</FONT>
<FONT face=""Times New Roman,Times,Serif"" size=3>Vicente</FONT>"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Apparel XSLT & Amazon.com Slow Sluggish
During several weeks this link worked well :
http://xml.amazon.com/onca/xml?Service=AWSECommerceService&Operation=ItemLookup&Style=http%3A//www.gamefant.com/vico.xslt&ContentType=text/html&SubscriptionId=&ltAccess Key Removed>&ItemId=B0002VFZXE&IdType=ASIN&MerchantId=All&ResponseGroup=Large,VariationSummary&Version=2004-10-04
Now it suddenly collapsed and doesn't want to work any more.
The Asin link works well :
http://www.amazon.com/exec/obidos/ASIN/B0002VFZXE
Vicente"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"ListMyQueues when there are no queues
The documentation for ListMyQueues  says that a QueueValue containing zero or more Queue blocks is returned.

If there are no queues then no QueueValue is returned rather than a QuereValue containing no Queue blocks.

I was using a REST request 

http://webservices.amazon.com/onca/xml?Service=AWSSimpleQueueService&SubscriptionId=XXXXX&Operation=ListMyQueues&&QueueNamePrefix=Q

there were no queues with the prefix Q when I issued the request"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"ListMyQueues when there are no queues
Thanks, John - We'll put a fix in to make sure the documentation describes the right behavior.  (The documentation will change, but we'll plan on keeping the current functionality as you describe.)
Thanks pointing this out!
-Dave BarthQueue Service Prod Mgr"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"ListMyQueues when there are no queues
Dave, thanks for the clarification.

The Enqueue documentation says that the QueueEntryBody must be an ""An alphanumeric string"". This seems unnecessarily restrictive (I can Base64 encode the message, of course, but I'd rather not). Can you clarify this? My tests indicate that you will accept more than alphanumeric but I'd like to know what the actual restrictions are. For example I would expect you to have the same restrictions on control characters that XML imposes (only CR, NL  and HT allowed)"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"ListMyQueues when there are no queues
Dave,
   You will need to change the schema too. It requires a Queues element to occur precisely once at the moment.

John Wilson"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"ListMyQueues when there are no queues
Another problem, Dave

Error responses of this form:

<?xml version=""1.0"" encoding=""UTF-8""?>
<Errors>
    <Error>
        <Code>AWS.InvalidServiceParameter</Code>
        <Message>invalid_service_parameter_2529</Message>
    </Error>
</Errors>

are not in the namespace http://webservices.amazon.com/AWSSimpleQueueService/2004-10-14 and hence fail validation against the schema.

I think you really should return
<?xml version=""1.0"" encoding=""UTF-8""?>
<Errors xmlns=""http://webservices.amazon.com/AWSSimpleQueueService/2004-10-14"">
    <Error>
        <Code>AWS.InvalidServiceParameter</Code>
        <Message>invalid_service_parameter_2529</Message>
    </Error>
</Errors>

John Wilson

<hr size=1><span class=wintiny>Edited 11/10/2004 8:18 am ET by <i>John Wilson</i> <!-- AWIOE23EHZOP --></span>"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"ListMyQueues when there are no queues
Hi John,

What request did you receive this response to?  A misspelled service name in the url can cause this response.  In such a case, it's not always clear which namespace applies.

Thanks,
Duane at Amazon"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"ListMyQueues when there are no queues
Hi Duane,

Yes the error was a response to a mangled URL. However I would still expect the response to be in some namespace or other. You seem to be using namespaces as a versioning device for the API. I would expect you to want to version these error responses in exactly the same way as the non error responses.

If I get one of these errors I want to know if it's in a format I'm familiar with (i.e. I know about the namespace URI) or if it's a newer format in which case I need to log the fact that my software needs updating. At the moment, because there is no namespace, I can't tell if I should be able to understand the response or not. In addition these responses are undocumented as your schema only covers the namespace http://webservices.amazon.com/AWSSimpleQueueService/2004-10-14."
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"AWIS SOAP Fix for missing parameters
Current WDSL contains bugs, and we cannot generate valid SOAP request.
Therefore, we only receive missing required argument error.

But, updated WDSL is not available yet.
We can wait official release of updated WSDL.
But, I couldn't wait and modified WSDL manufally.

I checked in Apache Axis and .NET(C#) and both worked correctly.

I'm not good at English and cannot describe properly.
So I'll show the full code related to this issue.

I'll take UrlInfo operation as a example, but this issue applies to all the operations.

[UrlInfo operation]

A SOAP request generated from current WSDL is looks like this:

<?xml version=""1.0"" encoding=""utf-8""?>
<soap:Envelope xmlns:soap=""http://schemas.xmlsoap.org/soap/envelope/"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">
<soap:Body>
<UrlInfo xmlns=""http://webservices.amazon.com/AWSAlexa/2004-09-15"">
<SubscriptionId>${SubscriptionId}</SubscriptionId>
<UrlInfoRequest>
<ResponseGroup>TrafficData</ResponseGroup>
<Url>www.w3c.org</Url>
</UrlInfoRequest>
</UrlInfo>
</soap:Body>
</soap:Envelope>

But response from this request is rejected like this:

<Error>
<Code>AWS.MissingParameters</Code>
<Message>Your request is missing required parameters. Required parameters include Url.</Message>
</Error>

A valid request for AWIS is:

<?xml version=""1.0"" encoding=""utf-8""?>
<soap:Envelope xmlns:soap=""http://schemas.xmlsoap.org/soap/envelope/"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">
<soap:Body>
<UrlInfo xmlns=""http://webservices.amazon.com/AWSAlexa/2004-09-15"">
<SubscriptionId>${SubscriptionId}</SubscriptionId>
<Request>
<ResponseGroup>TrafficData</ResponseGroup>
<Url>www.w3c.org</Url>
</Request>
</UrlInfo>
</soap:Body>
</soap:Envelope>

To generate this SOAP request, current WSDL should be fixed like this:

Possible FIX (1):

<xs:element name=""UrlInfo"">
<xs:complexType>
<xs:sequence>
<xs:element name=""SubscriptionId"" type=""xs:string"" minOccurs=""0""/>
<xs:element name=""Request"" type=""tns:UrlInfoRequest"" minOccurs=""0"" maxOccurs=""unbounded""/>
</xs:sequence>
</xs:complexType>
</xs:element>

<xs:complexType name=""UrlInfoRequest"">
<xs:sequence>
<xs:element name=""ResponseGroup"" type=""xs:string"" minOccurs=""0""/>
<xs:element name=""Url"" type=""xs:string""/>
</xs:sequence>
</xs:complexType>

Possible FIX (2):

<xs:element name=""UrlInfo"">
<xs:complexType>
<xs:sequence>
<xs:element name=""SubscriptionId"" type=""xs:string"" minOccurs=""0""/>
<xs:element name=""Request"" ref=""tns:UrlInfoRequest"" minOccurs=""0"" maxOccurs=""unbounded""/>
</xs:sequence>
</xs:complexType>
</xs:element>

<xs:element name=""UrlInfoRequest"">
<xs:complexType>
<xs:sequence>
<xs:element name=""ResponseGroup"" type=""xs:string"" minOccurs=""0""/>
<xs:element name=""Url"" type=""xs:string""/>
</xs:sequence>
</xs:complexType>
</xs:element>

If you are "".Net"" user, you may not required to modify WSDL.
I modified reference file like this:

[System.Xml.Serialization.XmlElementAttribute(""UrlInfoRequest"")] 

FIX:
[System.Xml.Serialization.XmlElementAttribute(""Request"")] 


FYI: More fix in the WSDL, see this post.
http://forums.prospero.com/n/mb/message.asp?webtag=am-assocdevxml&msg=6573.1&ctx=0

takeuma

<hr size=1><span class=wintiny>Edited 11/7/2004 12:10 am ET by <i>takeuma</i> <!-- A17O4BLM4DF3 --></span>"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"AWIS SOAP Fix for missing parameters
Thanks for the temp fix, got my c# app up and running again.  Hopefully they will get the new WSDL up and running soon (they said it should be soon in the last developer chat).
tcash"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Spiegel Apparel Chaos and Losing Images
<FONT face=""Times New Roman,Times,Serif"" size=3></FONT> 
<FONT face=""Times New Roman,Times,Serif"" size=3>Spiegel Apparel Chaos and Losing Images in ECS</FONT>
<FONT face=""Times New Roman"" size=3>Losing the ECS Medium Image after it existed.</FONT>
I don't blame Amazon or the AWS Team .... And this has nothing to do with the Seasons, The Fall, The Winter, the cold changing garments, etc ...
This is sheer madness and chaos !!
Perhaps this is the indiscipline of a Brand that has always been chaotic in Apparel. The champion of Anarchy and changing everything everyday.
The Spiegel Apparel brand loses images in ECS like this one :
http://xml.amazon.com/onca/xml?Service=AWSECommerceService&Operation=ItemLookup&Style=http%3A//www.gamefant.com/vico.xslt&ContentType=text/html&SubscriptionId=&ltAccess Key Removed>&ItemId=B000623G1W&IdType=ASIN&MerchantId=All&ResponseGroup=Large,VariationSummary&Version=2004-10-04
Previously the Garment Image was shown ( a Sweater ) ...
Now it is lost in ECS for XSLT.
Spiegel has always been the champion of indiscipline changing Asin number with extraordinary frequency and killing big collections for a week or fifteen days.... Later they appear with changed ASIN number and later all the resurrected collection is killed once again for days or weeks.
I am not talking about all Spiegel Products but a good percentage.
While other champions of indiscipline have been corrected and are now good kids, Spiegel seems every day worse in behaviour.
The AWS Team has done a wonderful job with ECS ... This is magic and its performance and reliability is extraordinary. But the employees of a brand can do a lot to discredit ECS by erasing the images or killing collections without any explanation.
Later the resurrection of the dead is killed once again. This is an absurd game of ""Out of Stock"" . Intermittent and Crazy !! ( Not continuous or stable )
I don't see how Amazon is benefited with this erratic behaviour.
Vicente
 

<hr size=1><span class=wintiny>Edited 11/5/2004 8:55 am ET by <i>Vicente Duque</i> <!-- AB6F4URQ8G6E --></span>"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Spiegel Apparel Chaos and Losing Images
<FONT face=""Times New Roman"" size=3>Losing the ECS Medium Image after it existed.</FONT>
I forgot to say that I have many more examples of Spiegel Products losing their images for ECS.
So instead of progress for the Spiegel Brand we see many steps backwards for ECS and XSLT.
Previously all Spiegel Products had images. Now many have lost it.
Vicente
 

<hr size=1><span class=wintiny>Edited 11/5/2004 8:55 am ET by <i>Vicente Duque</i> <!-- AB6F4URQ8G6E --></span>"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Spiegel Apparel Chaos and Losing Images
This is very grave dear friends :
Spiegel erased hundreds of products that had ECS XSLT images.
I use the Medium XSLT image in my AMZN Apparel Pages.
Those products have been erased and resurrected many times and many often.
Now the resurrection occurs without ECS XSLT Images.
Spiegel was a model of having good ECS XSLT Images.
Now this is the Number One Delinquent Apparel Brand.
First in Chaos changing everything everyday.
No relation to the cold, the Fall, the Winter, etc ....
This is just Disorder and Indiscipline.
I have dozens of examples of this Madness. For the  Medium XSLT image in my AMZN Apparel Pages.
Vicente
 

<hr size=1><span class=wintiny>Edited 11/5/2004 8:54 am ET by <i>Vicente Duque</i> <!-- AB6F4URQ8G6E --></span>"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Spiegel Apparel Chaos and Losing Images
<FONT face=""Times New Roman,Times,Serif"" size=3>Problem Solved :</FONT>
Amazon Web Services, AMZN Apparel and Spiegel :
The problem of Spiegel Chaos and Disappearance of Images has been solved and Everything returned to the Original State of Perfection.
Thanks for the help and the good work.
Please be aware that Amazon doesn't earn money when big collections disappear for many days, resurrect for some days and die again a week or two, to be born again exactly as original.
<FONT face=""Times New Roman,Times,Serif"" size=3></FONT> 
<FONT face=""Times New Roman,Times,Serif"" size=3>Congratulations to AWS Team and Support :</FONT>
Amazon Apparel XSLT for ECS is a wonder and a beauty.
That it works is astonishing and a great feat of the AWS team.
I take off my hat before the AWS Team.
And that Apparel ECS XSLT  is working in 100% perfection is incredible, unbelievable but true.
Thanks and Congratulations again.
<FONT face=""Comic Sans MS,Sans-Serif"" size=2>Vicente Duque</FONT>"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Alexa 3 month change ?
Is there somewhere in a URLInfo result (or in one of the other results) that I can get the three month change in rank for a url?  Cause that would be great.  Ive done some searching and can not find it anywhere."
